,Label,sentence
4350,실시간 채널>수신 불량,코로나 이 상무재확인 필 고객 요청사항 수신불회선 단말특이사항 호 임의 진단 결과 기타 추가 연락처
4351,AS접수/변경>장비리셋 후 재사용 요청,리셋 고객 요청사항 대 음성이상 소리 나왔다 안 나왔다 한다 심 재부팅 안내 회선단말특이사항 진단 결과 기타 추가 연락처
4352,AS접수/변경>장비리셋 후 재사용 요청,고객 요청사항리셋 접수 수신 불회선 단말특이사항 진단 결과 기타 추가 연락처
4353,단말>STB(작동)이상,호바코드 확인함 일시 셋 탑 전원 꺼도 초록색 고정 코로나무
4354,실시간 채널>수신 불량,코로나 이 상무재확인 필 고객 요청사항 다 회선 원룸 티비 여러 대 수신 불 임의회 선호 장비리셋 회선단말특이사항 진단 결과 포트 비정상기 타 추가 연락처
4355,단말>STB(작동)이상,코로나 이 상무재확인 필 고객 요청사항 작동 이상 시청 중 꺼짐 회선 단말특이사항 진단 결과 기타 추가 연락처인
4356,단말>리모컨작동불가>M&S내방안내,리모컨 작동 불본인
4357,"고객원인>부주의, ID/PW 분실 등",임의호 코로나 이 상무 고객 요청사항 세입자 전입선 연결 요청 셋탑 교체 요청 약정하면서 새로운 셋탑으로 교체하기로 했고 고장 접수시마다 교체하기로 했다 함회선 단말특이사항 진단 결과 기타 추가 연락처
4358,원인불명>조치 전 자연 회복,조치 전자동 회복
4359,실시간 채널>수신 불량,고객 요청사항 처음 켜면 바로 안 되고 한참 재부팅 하거나 안 되는 현상이 빈번하다 심 회선 단말특이사항 진단 결과 기타 추가 연락처
4360,실시간 채널>수신 불량,코로나 이 상무 고객 요청사항 수신불독촉회선 단말특이사항 진단 결과 시험 불기 타 추가 연락처
4361,AS접수/변경>임대단말 분실/파손,채팅기가 지니 리모콘 분실 구매 접수 한 현규
4362,실시간 채널>수신 불량,차리셋 접수 건재부팅해도 안됨 최대한 빠른 방문 요청 리셋이 관 대 수신 불 리셋
4363,단말>STB(작동)이상,기가 지니 업데이트 이후 음성인식률 떨어짐 연후방
4364,단말>STB(작동)이상,고객 요청사항 세톱 음성인식 안됨 리모컨 사용 안됨 장비리셋 후 동일회선 단말특이사항 진단 결과 기타 추가 연락처
4365,고객원인>증설/구내선 정리요청,멀코로나 이 상 무재확인 필 고객 요청사항인 티구 내선 연결 호 임의회 선 접수 위치이동 없음 리모컨 고장 새걸로 교체 요청 기 타 추가 연락처
4366,실시간 채널>수신 불량,고객 요청사항 일부 채널 시청 불 한 채널만나옴 리셋 회선 단말특이사항 진단 결과 기타 추가 연락처
4367,실시간 채널>수신 불량,고객 요청사항 티비안나옴 대신 신고회선 단말특이사항 진단 결과 기타 추가 연락처
4369,실시간 채널>수신 불량,일시 대중 대 티비 안됨 나머지는 확인함
4370,단말>STB(작동)이상,코로나 이 상무재확인 필 고객 요청사항 넷플릭스 실행하면 화면 꺼진 다함리셋해도 동일 회선 단말특이사항 진단 결과 신호 정상 기타 추가 연락처
4371,단말>리모컨작동불가>택배발송,리모컨 무료 배송 건 고객 요청사항 대리 접수건 회선 단말특이사항 지니 리모컨 고장 리모컨 불안 들어옴 택배 배송 안내수 긍 설치 주소 택배 주소 김옥련 진단 결과 기타 추가 연락처
4372,단말>리모컨작동불가>택배발송,고객 거주지 매장 없음 고객 요청사항 리모컨 고장택배 안내대리신고 회선단말특이사항 진단 결과 신호 정상기 타 추가 연락처
4373,실시간 채널>수신 불량,차리셋 후 동일미리 연락 후 방문 고객 요청사항리셋 접수한 대수신불회선 단말특이사항 진단 결과 기타 추가 연락처
4374,단말>리모컨작동불가>현장출동,오후 수시로 리모컨 작동 안됨수동 정상
4375,실시간 채널>네트워크 오류,고객 요청사항 코로나 이 상무 재확인필 외부 신고 임의 세대 중 한 대 시청 불인터넷 오류메세지뜬 다심 정상 회선단말특이사항 진단 결과 기타 추가 연락처
4376,"고객원인>부주의, ID/PW 분실 등",고객 요청사항 대사용 중으로 한 대리모컨 틀면 다른 같이 연동되서 간섭방지됨 연락 후회선 단말특이사항 진단 결과 기타 추가 연락처
4377,단말>리모컨작동불가>택배발송,리모컨 작동 불 고장난 리모컨으로 다른 쪽도 작동 안 된다고 하심 배송 접수
4378,실시간 채널>수신 불량,서류 고객 요청사항 호 티 수신불 코로나무 회선 단말특이사항 진단 결과 기타 추가 연락처
4379,AS접수/변경>장비리셋 후 재사용 요청,리셋 접수 고객 요청사항 수신불회선 단말특이사항 진단 결과 기타 추가 연락처
4380,단말>STB(부팅) 이상>부팅중 오류메시지 발생,차리셋해도 동일 지연 불만 독촉 심 연락 후 방문요 고객 요청사항리셋 접수 수신 불 로딩 중 나옴 회선 단말특이사항 진단 결과 기타 추가 연락처
4381,실시간 채널>수신 불량,고객 요청사항 수신 불셋탑 교체연 후방업 실패회선 단말특이사항 진단 결과 기타 추가 연락처
4382,AS접수/변경>임대단말 회수요청,서비스 번호 계약자 김민영 연락처 요청자 본인 내용 고객님 인티 중단 후 장비 놔두고 서울 쪽으로 이사가셔 부산 쪽 장비 철거 희망하십니 다 확인 후 연락 부탁드립니다
4383,실시간 채널>수신 불량,고객 요청사항 수신 불량 셋탑리셋 후 정상 사용됨 회선단말특이사항 진단 결과 정상 기타 추가 연락처
4384,실시간 채널>수신 불량,코로나 이 상무재확인필 호 시청 불 수신 불 회선 단말특이사항 진단 결과 기타 추가 연락처
4385,단말>STB(작동)이상,고객 요청사항 작동 이상 지니 전원 안 들어옴시분에 외출 예정 임 빠른 방문 요청 통화하여 전달 함회선 단말특이사항 진단 결과 진단 정상기 타 추가 연락처
4386,실시간 채널>화질 이상,리셋 접수 건 고객 요청사항 채널이 동시 화면에 줄이 막 나오다 없어진다 심리셋 시 연락 불 접수 보류 문자 전송함
4387,단말>리모컨작동불가>택배발송,군부대 리모컨 택배 배송 요청 설정방법 문자 발송 후 택배 배송 요청 완료
4388,단말>리모컨작동불가>현장출동,고객 요청사항 대 리모컨 작동 안됨 무조건 대 리모컨 교체 요청 군부대라서 방문 전 꼭 연락 요청 회선 단말특이사항 진단 결과 기타 추가 연락처
4389,실시간 채널>수신 불량,권유 실패 고객 요청사항 수신불회선 단말특이사항 진단 결과 비정상 기 타 추가 연락처
4390,실시간 채널>수신 불량,코로나 이 상무재확인필 호 시청 불 수신 불 회선 단말특이사항 진단 결과 기타 추가 연락처
4391,실시간 채널>수신 불량,고객 요청사항 위성방송 시청 불대 모두 점검 요청회선 단말특이사항 코로나 이 상무재확인 필진단 결과 정상기 타 추가 연락처
4392,AS접수/변경>장비리셋 후 재사용 요청,일리셋 접수 고객 요청사항 신호 정상 넷플릭스 불 리셋 안내회선 단말특이사항 진단 결과 기타 추가 연락처
4393,실시간 채널>화질 이상,화질이상 리셋 안내보류
4394,실시간 채널>수신 불량,고객 요청사항 티비안나옴 대신 신고회선 단말특이사항 진단 결과 기타 추가 연락처
4395,단말>리모컨작동불가>택배발송,권 유성공 고객 요청사항 리모컨 작동 불가 비정상 모든 버튼 작동 불 대리신고 배송 요청함회선 단말특이사항 진단 결과 기타 추가 연락처
4396,단말>리모컨작동불가>택배발송,고객 요청사항 리모컨 작동 불버튼 여러 번 눌러야 한번 작동됨이 지역은 직영점 없음 새 리모컨 배송 안내 문자 안내회선 단말특이사항 진단 결과 기타 추가 연락처인
4397,단말>리모컨작동불가>택배발송,리모컨 전체 버튼 시 시작동 불건전지 교체시 동일주소동 일이 귀순 본인기가 지니
4398,실시간 채널>수신 불량,코로나 이 상무재확인필 호 시청 불 수신 불 회선 단말특이사항 진단 결과 기타 추가 연락처
4399,실시간 채널>수신 불량,고객 요청사항 티비수 신불 위성 신호 미약회선 단말특이사항 진단 결과 기타 추가 연락처
4400,"고객원인>부주의, ID/PW 분실 등",일시시간 꼭 지켜달라 하심 고객 요청사항에 어 버즈 연결해서 이용 하나 신호약해 잘 잡히지 않는 다함 혼자 듣기 리모컨은 제공하지 않음 안내회선 단말특이사항 진단 결과 기타 추가 연락처
4401,단말>리모컨작동불가>택배발송,멀지니 리모컨 작동 불모든 버튼 안됨안 들어 옴 발 열심함 건전지 교체 후 동일 플라자 내 방안내건은 현재 보류공지사항로 택배 접수함 시일 소요될 수 있음 안내함 통합페어링 문자 전송함
4402,단말>STB(작동)이상,기가 지니 사용 독촉 극심 취소 건이나 근처 방문 건 있으면 빠른 방문 부탁드립니다코로나 이 상 무재확인 필 고객 요청사항기가 지니 사용 중인데 허용하는 단 말이 아닙니다라고 화면에 뜬다고 함회 선 단말 특이사항 진단 결과 정상기 타 추가 연락처인
4403,단말>리모컨작동불가>택배발송,일반 문의 서비스 번호 문의 내용 아니요 이게 이 아까도 있으면 일부만 안 된다고 하는데 저희가 선호 채널을 이렇게 자주 이렇게 채널을 돌리다 보면 확인 주변에 있는 버튼들이 안 돼 요 거는 괜찮은데 그러시면 실례지만 가입자 분 본인 맞으세요 가입자 분 성함과 생년월일 어떻게 되세요 그러시면 사용하시는 주소지가 어떻게 되세요
4404,단말>리모컨작동불가>택배발송,리모컨 작동 이상 직영점 안내받아 전화하니 재고 없다고 인 입됨 등록 안내하니 거부 리모컨
4405,실시간 채널>수신 불량,고객 요청사항 대수신불상담 거부 연락 후 방문회선 단말특이사항 진단 결과 기타 추가 연락처
4406,단말>리모컨작동불가>M&S내방안내,고객 요청사항 리모컨 매장 방문회선 단말특이사항 진단 결과 기타 추가 연락처
4407,"단말>전원, 충전 이상",고객 요청사항기가 지니 전원 안 켜짐 회선 단말특이사항 진단 결과 기타 추가 연락처
4408,실시간 채널>수신 불량,코로나 이 상무 고객 요청사항 임의회 선 수신 불 식당에 있는 회선 단말특이사항 진단 결과 기타 추가 연락처
4409,단말>리모컨작동불가>현장출동,고객 요청사항 리모컨 작동 이상 계속 들어 옴 방문해서 교체 원함 눌린 거 없음 저번에 새로 받았는데 또 고장 있다고 문제 없는 거로 교체 요청 방문 전 연락회선 단말특이사항 진단 결과 기타 추가 연락처
4410,단말>STB(작동)이상,코로나 이 상무 권유 실패 고객 요청사항 기가 지니 넷플릭스 진입 시 사용 불가 리셋해도 동일 회선단말특이사항 진단 결과 기타 추가 연락처
4411,실시간 채널>수신 불량,최대한 빠른 방문 요청 고객 요청사항 티비 수신불 대만 발생 셋탑 재부팅 안내 고장 접수 회선단말특이사항 진단 결과 기타 추가 연락처
4412,AS접수/변경>임대단말 분실/파손,채팅 본인 리모컨 구매
4413,실시간 채널>수신 불량,코로나 이 상무 재확인 필 고객 요청사항 인터넷 접속 불 빠른 방문 점검 요회선 단말특이사항 진단 결과 케이블 다운기타 추가 연락처
4414,단말>STB(작동)이상,코로나 이 상무 재확인필 고객 요청사항 일반 셋탑 안됨 임의 셋탑 작동 불 교체 점검 요청 전원 온오프 해도 증상 동일회선 단말특이사항 진단 결과 기타 추가 연락처
